name,id
Syed Javed Husnain,afce0d18-6a01-4435-a63f-6f14bfca88eb
Syed Khursheed Ahmed Shah,cc2ef485-85e4-48bc-97c7-44db1b2278bf
Syed Mehmood Shah,0516840b-309e-4a2e-a2b5-e4bd03707063
Syed Mobeen Ahmed,202c216a-f370-408d-8311-6f6196864bf3
Syed Murtaza Mahmud,ebfef06a-62fc-4ae2-80ca-2bdd03191679
Syed Mustafa Mahmud,7accf2e4-0fe8-4c8c-9fd7-06beb9a868ad
Syed Naveed Qamar,0cccaabc-5178-4cb1-9011-4280f780b342
Syed Rafiullah,1389ddea-a5c9-44a3-ac89-d1180f8d1640
Syma Nadeem,d0af96d4-7453-40ca-a803-9ba4ada049fe
Tahir Iqbal,b612b998-4cee-462e-bce4-252c69402ecb
Tahir Sadiq,a5d968d2-e041-4f40-bb66-606c54c1f671
Tahira Aurangzeb,0577ff2d-445d-447b-9c3a-c6846dcc6546
Tashfeen Safdar,3a89bf7f-3a88-43fc-8c40-1e921cf6735c
Umar Aslam Khan,f54d7907-398b-4a2a-aa72-b921aa65c00a
Usama Qadri,08fcb56f-4e31-4dbd-b66b-c0b0ca65cc33
Usman Ibrahim,b0fc390d-7055-4b75-9235-3adbdf049b10
Uzma Riaz,fb5c200d-b74d-4ae4-891c-4502b80f24f1
Waheed Alam Khan,4c22c6d1-fc60-4fa3-bb0e-9d7150d759cb
Wajiha Akram,34466f46-0636-4160-88f0-9105772c1b25
Zahid Akram Durrani,68309eed-e05b-4146-822e-d3c673aff275
Zahoor Hussain Qureshi,3da5004c-8fb8-4895-9b30-c068b98f00a5
Zahra Wadood Fatemi,76de626e-5fa5-4d90-897f-5ee53179de77
Zaib Jaffar,34783e19-ed2d-41bc-b818-436473f6d56e
Zartaj Gul,9aaf40f1-5a43-4e65-a2b7-c04d9f695294
Zille Huma,c247cdfa-eaa0-4531-abba-24172e67a788
Zubaida Jalal,c927cc38-300a-4bf6-b05f-aadf1d22acab
Zulfiqar Ali Behan,359cd523-cec4-489a-8a4b-21572b3c1eee
Zulfiqar Ali Bhatti,a592ccec-7392-465d-b7ba-e6bdf4063254
Zulfiqar Bachani,d214a59f-2c91-42ca-a7dd-e8047c6dc467
Ναγουάζ Σαρίφ,7304486c-f12d-4009-b2db-ee47ec4f5771
Наваз Шариф,7304486c-f12d-4009-b2db-ee47ec4f5771
Наваз Шарыф,7304486c-f12d-4009-b2db-ee47ec4f5771
Նավազ Շարիֆ,7304486c-f12d-4009-b2db-ee47ec4f5771
נוואז שריף,7304486c-f12d-4009-b2db-ee47ec4f5771
أمين فھيم,5b4dd148-0278-4ae9-a87e-7a5889bf0367
امین فہیم,5b4dd148-0278-4ae9-a87e-7a5889bf0367
ایاز سومرو,e73939b6-6b72-4e5a-b730-f88c838213ca
رائے حسن نواز,c9383067-ab86-4ce2-a5ce-ed0a220c1140
عمر ایوب خان,cf346936-0bfc-4ae6-9bf1-a204027e2194
محمد اياز سومرو,e73939b6-6b72-4e5a-b730-f88c838213ca
محمد ایاز سومرو,e73939b6-6b72-4e5a-b730-f88c838213ca
مخدوم امين فھيم,5b4dd148-0278-4ae9-a87e-7a5889bf0367
نواز شريف,7304486c-f12d-4009-b2db-ee47ec4f5771
نواز شریف,7304486c-f12d-4009-b2db-ee47ec4f5771
नवाज शरिफ,7304486c-f12d-4009-b2db-ee47ec4f5771
नवाज शरीफ,7304486c-f12d-4009-b2db-ee47ec4f5771
नवाज सरिफ,7304486c-f12d-4009-b2db-ee47ec4f5771
नवाझ शरीफ,7304486c-f12d-4009-b2db-ee47ec4f5771
नवाझ् शरीफ्,7304486c-f12d-4009-b2db-ee47ec4f5771
গুলজার খান,5d41e16b-fc3c-4950-ad5b-cac792a1a5a6
জাহাঙ্গীর খান তারিন,96b90426-2104-45f8-be6a-4d892691976d
নওয়াজ শরীফ,7304486c-f12d-4009-b2db-ee47ec4f5771
রাই হাসান নওয়াজ,c9383067-ab86-4ce2-a5ce-ed0a220c1140
ਨਵਾਜ਼ ਸ਼ਰੀਫ਼,7304486c-f12d-4009-b2db-ee47ec4f5771
નવાઝ શરીફ,7304486c-f12d-4009-b2db-ee47ec4f5771
நவாஸ் ஷெரீப்,7304486c-f12d-4009-b2db-ee47ec4f5771
ನವಾಜ್ ಶರೀಫ್,7304486c-f12d-4009-b2db-ee47ec4f5771
അലിസെഹ് ഇഖ്‍ബാല്‍ ഹൈദര്‍,e8a8ae0a-26d4-4ce2-8f3c-fd0417208d05
നവാസ് ഷെരീഫ്,7304486c-f12d-4009-b2db-ee47ec4f5771
นาวาซ ชาริฟ,7304486c-f12d-4009-b2db-ee47ec4f5771
ნავაზ შარიფი,7304486c-f12d-4009-b2db-ee47ec4f5771
ナワーズ・シャリーフ,7304486c-f12d-4009-b2db-ee47ec4f5771
納瓦茲·謝里夫,7304486c-f12d-4009-b2db-ee47ec4f5771
纳瓦兹·谢里夫,7304486c-f12d-4009-b2db-ee47ec4f5771
나와즈 샤리프,7304486c-f12d-4009-b2db-ee47ec4f5771
